code,name,family,file,size,notes,source
TC1781,PROHIBITED ON .... ALL HIRE VEHICLES WITH ...,Prohibition,PROHIBITED_ON_ALL_HIRE_VEHICLES_WITH_VAR2_TC1781.svg,744x400 mm,no size found on the sheet; drawn at 1:10 — check; type: INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1781.pdf
TC1781,PROHIBITED ON .... ALL HIRE VEHICLES WITH ...,Prohibition,PROHIBITED_ON_ALL_HIRE_VEHICLES_WITH_VAR3_TC1781.svg,744x400 mm,no size found on the sheet; drawn at 1:10 — check; type: INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1781.pdf
TC1854,NO TRUCKS - SERVICE VEHICLES EXCEPTED,Prohibition,NO_TRUCKS_SERVICE_VEHICLES_EXCEPTED_TC1854.svg,100x178 mm,size from the drawing's overall width dimension (100 mm); type: INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1854.pdf
TC1854,NO TRUCKS - SERVICE VEHICLES EXCEPTED,Prohibition,NO_TRUCKS_SERVICE_VEHICLES_EXCEPTED_VAR2_TC1854.svg,600x1025 mm,"size from the sheet's dimension table, first row (a = 600, b = 1065); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1854.pdf
TC1854,NO TRUCKS - SERVICE VEHICLES EXCEPTED,Prohibition,NO_TRUCKS_SERVICE_VEHICLES_EXCEPTED_VAR3_TC1854.svg,600x530 mm,"size from the sheet's dimension table, first row (a = 600, b = 1065); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1854.pdf
TC1854,NO TRUCKS - SERVICE VEHICLES EXCEPTED,Prohibition,NO_TRUCKS_SERVICE_VEHICLES_EXCEPTED_VAR4_TC1854.svg,600x4521 mm,"size from the sheet's dimension table, first row (a = 600, b = 1065); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1854.pdf
TC1887,NO SWIMMING,Prohibition,NO_SWIMMING_TC1887.svg,601x600 mm,no size found on the sheet; drawn at 1:10 — check; type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1887.pdf
TC1887,NO SWIMMING,Prohibition,NO_SWIMMING_VAR2_TC1887.svg,635x329 mm,no size found on the sheet; drawn at 1:10 — check; type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1887.pdf
TC1887,NO SWIMMING,Prohibition,NO_SWIMMING_VAR3_TC1887.svg,454x235 mm,no size found on the sheet; drawn at 1:10 — check; type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1887.pdf
TC1923,PEDESTRIAN AND CYCLING PROHIBITED,Prohibition,PEDESTRIAN_AND_CYCLING_PROHIBITED_TC1923.svg,300x599 mm,size from the drawing's overall width dimension (300 mm); type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC1923.pdf
TC2247,NO CARAVANS,Prohibition,NO_CARAVANS_TC2247.svg,601x601 mm,no size found on the sheet; drawn at 1:10 — check; type: REGULATORY SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC2247.pdf
TC2247,NO CARAVANS,Prohibition,NO_CARAVANS_VAR2_TC2247.svg,589x589 mm,no size found on the sheet; drawn at 1:10 — check; type: REGULATORY SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC2247.pdf
TC9998,NO MOTORCYCLES,Prohibition,NO_MOTORCYCLES_TC9998.svg,601x600 mm,no size found on the sheet; drawn at 1:10 — check; type: REGULATORY SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC9998.pdf
TC9998,NO MOTORCYCLES,Prohibition,NO_MOTORCYCLES_VAR2_TC9998.svg,441x256 mm,no size found on the sheet; drawn at 1:10 — check; type: REGULATORY SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/TC9998.pdf
TC1050,INSTRUCTION SIGN,Prohibition,INSTRUCTION_SIGN_2_TC1050.svg,450x599 mm,size from the drawing's overall width dimension (450 mm); type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/Tc1050.pdf
TC2345,NO VEHICLES,Prohibition,NO_VEHICLES_TC2345.svg,6x6 mm,"size from the sheet's dimension table, first row (a = 6, b = 600); other rows are size variants not produced; type: REGULATORY SIGN",Original PDFs/TC signs/TC Signs_June 2026/prohibition/Tc2345.pdf
TC1038,HORSES PROHIBITED,Prohibition,HORSES_PROHIBITED_TC1038.svg,601x601 mm,no size found on the sheet; drawn at 1:10 — check; type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc1038.pdf
TC1387,ABANDONED TRAILERS MAY BE TOWED AWAY,Prohibition,ABANDONED_TRAILERS_MAY_BE_TOWED_AWAY_TC1387.svg,600x800 mm,size from the drawing's overall width dimension (600 mm); type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc1387.pdf
TC1481,,Prohibition,TC1481_TC1481.svg,902x1352 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc1481.pdf
TC1481,,Prohibition,TC1481_VAR2_TC1481.svg,653x193 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc1481.pdf
TC1540,SHOPPING TROLLEYS PROHIBITED,Prohibition,SHOPPING_TROLLEYS_PROHIBITED_TC1540.svg,4x4 mm,"size from the sheet's dimension table, first row (a = 4, b = 450); other rows are size variants not produced; type: MISCELLANEOUS SERIES SIGN",Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc1540.pdf
TC9264,NO FISHING,Prohibition,NO_FISHING_TC9264.svg,35x35 mm,"size from the sheet's dimension table, first row (a = 35, b = 300); other rows are size variants not produced; type: INSTRUCTION SIGN",Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc9264.pdf
TC9264,NO FISHING,Prohibition,NO_FISHING_VAR2_TC9264.svg,35x35 mm,"size from the sheet's dimension table, first row (a = 35, b = 300); other rows are size variants not produced; type: INSTRUCTION SIGN",Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc9264.pdf
TC9264,NO FISHING,Prohibition,NO_FISHING_VAR3_TC9264.svg,175x175 mm,size from the drawing's overall width dimension (175 mm); type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc9264.pdf
TC9662,NO DIVING OR JUMPING FROM BRIDGE,Prohibition,NO_DIVING_OR_JUMPING_FROM_BRIDGE_TC9662.svg,450x600 mm,size from the drawing's overall width dimension (450 mm); type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc9662.pdf
TC9662,NO DIVING OR JUMPING FROM BRIDGE,Prohibition,NO_DIVING_OR_JUMPING_FROM_BRIDGE_VAR2_TC9662.svg,375x375 mm,no size found on the sheet; drawn at 1:10 — check; type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc9662.pdf
TC9868,"NO FISHING, DIVING OR JUMPING FROM BRIDGE",Prohibition,NO_FISHING_DIVING_OR_JUMPING_FROM_BRIDGE_TC9868.svg,600x600 mm,size from the drawing's overall width dimension (600 mm); type: INSTRUCTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/prohibition/tc9868.pdf
PS001,PRIVATE PROPERTY TRESPASSING,Project,PRIVATE_PROPERTY_TRESPASSING_PS001.svg,1200x899 mm,size from the drawing's overall width dimension (1200 mm); type: SPECIAL WARNING SIGN,Original PDFs/TC signs/TC Signs_June 2026/project/PS001.pdf
TC2076,OR RAIL FEDERAL PROJECT SIGN (MAP),Project,OR_RAIL_FEDERAL_PROJECT_SIGN_MAP_TC2076.svg,1629x860 mm,no size found on the sheet; drawn at 1:10 — check; type: MAJOR NATIONAL ROAD,Original PDFs/TC signs/TC Signs_June 2026/project/TC2076.pdf
TC2077,MAJOR PROJECT SIGN JOINTLY FUNDED (MAP),Project,MAJOR_PROJECT_SIGN_JOINTLY_FUNDED_MAP_TC2077.svg,1629x860 mm,no size found on the sheet; drawn at 1:10 — check; type: PROJECT SIGN,Original PDFs/TC signs/TC Signs_June 2026/project/TC2077.pdf
TC2080,REGIONAL AND URBAN PROJECTS FULLY AUSTRALIAN GOVERNMENT FUNDED,Project,REGIONAL_AND_URBAN_PROJECTS_FULLY_AUSTRALIAN_GOVERNMENT_FUNDED_TC2080.svg,300x450 mm,size from the drawing's overall width dimension (300 mm); type: PROJECT SIGN,Original PDFs/TC signs/TC Signs_June 2026/project/TC2080.pdf
TC2209,CONSTRUCTION SIGN,Project,,,no drawing found on the sheet,Original PDFs/TC signs/TC Signs_June 2026/project/TC2209.pdf
TC2211,,Project,,,no drawing found on the sheet,Original PDFs/TC signs/TC Signs_June 2026/project/TC2211.pdf
TC2314,,Project,TC2314_TC2314.svg,268x56 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TC signs/TC Signs_June 2026/project/TC2314.pdf
TC2349,ROAD SAFETY PROGRAM,Project,ROAD_SAFETY_PROGRAM_TC2349.svg,600x900 mm,"size from the sheet's dimension table, first row (a = 600, b = 900); other rows are size variants not produced; type: PROJECT SIGN",Original PDFs/TC signs/TC Signs_June 2026/project/TC2349.pdf
TC2359,PROJECT SIGN,Project,PROJECT_SIGN_TC2359.svg,1800x1099 mm,"size from the sheet's dimension table, first row (a = 1800, b = 1100); other rows are size variants not produced; type: DISASTER RECOVERY (DRFA)",Original PDFs/TC signs/TC Signs_June 2026/project/TC2359.pdf
TC2376,SAFETY PROGRAM PROJECT SIGN,Project,SAFETY_PROGRAM_PROJECT_SIGN_TC2376.svg,2000x1096 mm,"size from the sheet's dimension table, first row (a = 2000, b = 1400); other rows are size variants not produced; type: BRUCE HIGHWAY TARGETED",Original PDFs/TC signs/TC Signs_June 2026/project/TC2376.pdf
TC9800,INFORMATION SIGN,Project,INFORMATION_SIGN_TC9800.svg,1832x881 mm,no size found on the sheet; drawn at 1:10 — check; type: INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/project/Tc9800.pdf
TC1240,A SAFER ROADS SOONER PROJECT,Project,A_SAFER_ROADS_SOONER_PROJECT_TC1240.svg,1500x899 mm,"size from the sheet's dimension table, first row (a = 1500, b = 900); other rows are size variants not produced; type: SPECIAL PROJECT SIGN",Original PDFs/TC signs/TC Signs_June 2026/project/tc1240.pdf
TC1842,(TIDS PROJECT),Project,TIDS_PROJECT_TC1842.svg,1200x899 mm,size from the drawing's overall width dimension (1200 mm); type: SPECIAL PROJECT SIGN,Original PDFs/TC signs/TC Signs_June 2026/project/tc1842.pdf
TC9898,STATE FUNDED + FUNDING PARTNER/S,Project,STATE_FUNDED_FUNDING_PARTNER_S_TC9898.svg,1800x1099 mm,"size from the sheet's dimension table, first row (a = 1800, b = 1100); other rows are size variants not produced; type: PROJECT  SIGN",Original PDFs/TC signs/TC Signs_June 2026/project/tc9898.pdf
TC9900,STATE FUNDED,Project,STATE_FUNDED_TC9900.svg,1479x821 mm,no size found on the sheet; drawn at 1:10 — check; type: PROJECT  SIGN,Original PDFs/TC signs/TC Signs_June 2026/project/tc9900.pdf
TC2243,,Public Transport,TC2243_TC2243.svg,450x180 mm,size from the drawing's overall width dimension (450 mm),Original PDFs/TC signs/TC Signs_June 2026/public transport/TC2243.pdf
TC2243,,Public Transport,TC2243_VAR2_TC2243.svg,1963x161 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check,Original PDFs/TC signs/TC Signs_June 2026/public transport/TC2243.pdf
TC1007,FOR CAR/RAIL INTERMODAL FACILITIES,Public Transport,,,no drawing found on the sheet,Original PDFs/TC signs/TC Signs_June 2026/public transport/tc1007.pdf
TC9270,PARK AND RIDE INTERMODAL FACILITY,Public Transport,PARK_AND_RIDE_INTERMODAL_FACILITY_TC9270.svg,600x753 mm,"size from the sheet's dimension table, first row (a = 600, b = 800); other rows are size variants not produced; type: INTERCHANGE DIRECTION SIGN",Original PDFs/TC signs/TC Signs_June 2026/public transport/tc9270.pdf
TC2092,FLASHING LIGHTS,Railway Level Crossings,FLASHING_LIGHTS_TC2092.svg,1740x240 mm,no size found on the sheet; drawn at 1:10 — check; type: ADVANCED WARNING,Original PDFs/TC signs/TC Signs_June 2026/railway level crossings/TC2092.pdf
TC2092,FLASHING LIGHTS,Railway Level Crossings,FLASHING_LIGHTS_VAR2_TC2092.svg,225x325 mm,no size found on the sheet; drawn at 1:10 — check; type: ADVANCED WARNING,Original PDFs/TC signs/TC Signs_June 2026/railway level crossings/TC2092.pdf
TC2092,FLASHING LIGHTS,Railway Level Crossings,FLASHING_LIGHTS_VAR3_TC2092.svg,225x325 mm,no size found on the sheet; drawn at 1:10 — check; type: ADVANCED WARNING,Original PDFs/TC signs/TC Signs_June 2026/railway level crossings/TC2092.pdf
TC1747,REDUCED SPEED LIMIT,Railway Level Crossings,REDUCED_SPEED_LIMIT_TC1747.svg,1x2 mm,"size from the sheet's dimension table, first row (a = 1, b = 1); other rows are size variants not produced; type: RAILWAY CROSSING",Original PDFs/TC signs/TC Signs_June 2026/railway level crossings/Tc1747.pdf
TC1574,INCIDENT REPORTING SIGN,Railway Level Crossings,INCIDENT_REPORTING_SIGN_TC1574.svg,300x449 mm,size from the drawing's overall width dimension (300 mm); type: INCIDENT REPORTING SIGN,Original PDFs/TC signs/TC Signs_June 2026/railway level crossings/tc1574.pdf
TC1756,WARNING SIGN ( AS1742.7 - RX-11),Railway Level Crossings,WARNING_SIGN_AS1742_7_RX_11_TC1756.svg,1100x1571 mm,"size from the sheet's dimension table, first row (a = 1100, b = 1600); other rows are size variants not produced; type: ADVANCE RAILWAY ACTIVE",Original PDFs/TC signs/TC Signs_June 2026/railway level crossings/tc1756.pdf
TC1603,FATIGUE SIGN/TRUCK PARKING AREA,Rest Area Driver Reviver And Fatigue,FATIGUE_SIGN_TRUCK_PARKING_AREA_TC1603.svg,2700x2199 mm,size from the drawing's overall width dimension (2700 mm); type: SERVICE SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/TC1603.pdf"
TC1853,FATIGUE ZONE TAKE A REST AND REFRESH,Rest Area Driver Reviver And Fatigue,FATIGUE_ZONE_TAKE_A_REST_AND_REFRESH_TC1853.svg,2400x1299 mm,size from the drawing's overall width dimension (2400 mm); type: INFORMATION SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/TC1853.pdf"
TC1891,DRIVER REVIVER - WHEN OPEN,Rest Area Driver Reviver And Fatigue,DRIVER_REVIVER_WHEN_OPEN_TC1891.svg,1900x2198 mm,size from the drawing's overall width dimension (1900 mm); type: ADVANCED SERVICE SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/TC1891.pdf"
TC2252,SIX MILE CREEK REST AREA,Rest Area Driver Reviver And Fatigue,SIX_MILE_CREEK_REST_AREA_TC2252.svg,1402x375 mm,no size found on the sheet; drawn at 1:10 — check; type: REST AREA NAMING SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/TC2252.pdf"
TC9512,NEXT TOWN ....km,Rest Area Driver Reviver And Fatigue,NEXT_TOWN_KM_TC9512.svg,2700x2098 mm,size from the drawing's overall width dimension (2700 mm); type: SAFETY SERVICE SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/TC9512.pdf"
TC1279,CRASH ZONE NEXT ... km,Rest Area Driver Reviver And Fatigue,CRASH_ZONE_NEXT_KM_TC1279.svg,2400x1599 mm,"size from the sheet's dimension table, first row (a = 2400, b = 1600); other rows are size variants not produced; type: SPECIAL WARNING SIGN","Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1279.pdf"
TC1309,DRIVER FATIGUE CRASH ZONE NEXT ... km,Rest Area Driver Reviver And Fatigue,DRIVER_FATIGUE_CRASH_ZONE_NEXT_KM_TC1309.svg,2400x1799 mm,"size from the sheet's dimension table, first row (a = 2400, b = 1800); other rows are size variants not produced; type: SPECIAL WARNING SIGN","Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1309.pdf"
TC1423,DRIVER FATIGUE CRASH ZONE NEXT ... km,Rest Area Driver Reviver And Fatigue,DRIVER_FATIGUE_CRASH_ZONE_NEXT_KM_TC1423.svg,130x97 mm,size from the drawing's overall width dimension (130 mm); type: SPECIAL WARNING SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1423.pdf"
TC1423,DRIVER FATIGUE CRASH ZONE NEXT ... km,Rest Area Driver Reviver And Fatigue,DRIVER_FATIGUE_CRASH_ZONE_NEXT_KM_VAR2_TC1423.svg,165x42 mm,size from the drawing's overall width dimension (165 mm); type: SPECIAL WARNING SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1423.pdf"
TC1455,DRIVER FATIGUE KILLS REST IF SLEEPY,Rest Area Driver Reviver And Fatigue,DRIVER_FATIGUE_KILLS_REST_IF_SLEEPY_TC1455.svg,2400x1799 mm,"size from the sheet's dimension table, first row (a = 2400, b = 1800); other rows are size variants not produced; type: SPECIAL WARNING SIGN","Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1455.pdf"
TC1455,DRIVER FATIGUE KILLS REST IF SLEEPY,Rest Area Driver Reviver And Fatigue,DRIVER_FATIGUE_KILLS_REST_IF_SLEEPY_VAR2_TC1455.svg,164x42 mm,size from the drawing's overall width dimension (164 mm); type: SPECIAL WARNING SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1455.pdf"
TC1534,QUESTION,Rest Area Driver Reviver And Fatigue,QUESTION_SIGN_1_TC1534.svg,1000x1999 mm,size from the drawing's overall width dimension (1000 mm); type: SPECIAL FATIGUE MESSAGE SIGNS,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1534.pdf"
TC1535,ANSWER,Rest Area Driver Reviver And Fatigue,ANSWER_SIGN_1_TC1535.svg,2000x999 mm,size from the drawing's overall width dimension (2000 mm); type: SPECIAL FATIGUE MESSAGE SIGNS,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1535.pdf"
TC1536,INFORMATION,Rest Area Driver Reviver And Fatigue,INFORMATION_TC1536.svg,1000x2000 mm,size from the drawing's overall width dimension (1000 mm); type: SPECIAL FATIGUE MESSAGE SIGNS,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1536.pdf"
TC1537,FATIGUE MESSAGE,Rest Area Driver Reviver And Fatigue,FATIGUE_MESSAGE_SIGN_1_TC1537.svg,1000x2000 mm,size from the drawing's overall width dimension (1000 mm); type: SPECIAL FATIGUE MESSAGE SIGNS,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1537.pdf"
TC1560,REST AREA,Rest Area Driver Reviver And Fatigue,REST_AREA_TC1560.svg,2000x1198 mm,size from the drawing's overall width dimension (2000 mm); type: RIGHT,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1560.pdf"
TC1560,REST AREA,Rest Area Driver Reviver And Fatigue,REST_AREA_VAR2_TC1560.svg,2000x1198 mm,size from the drawing's overall width dimension (2000 mm); type: RIGHT,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1560.pdf"
TC1561,AVOID FATIGUE REST AREA 300 m ON LEFT/RIGHT,Rest Area Driver Reviver And Fatigue,AVOID_FATIGUE_REST_AREA_300_M_ON_LEFT_RIGHT_TC1561.svg,2000x1909 mm,size from the drawing's overall width dimension (2000 mm); background assumed to be a white rectangle (outline drawn as loose strokes) — check; type: INFORMATION SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1561.pdf"
TC1561,AVOID FATIGUE REST AREA 300 m ON LEFT/RIGHT,Rest Area Driver Reviver And Fatigue,AVOID_FATIGUE_REST_AREA_300_M_ON_LEFT_RIGHT_VAR2_TC1561.svg,2000x1909 mm,size from the drawing's overall width dimension (2000 mm); background assumed to be a white rectangle (outline drawn as loose strokes) — check; type: INFORMATION SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1561.pdf"
TC1577,REST AREA ...m ON LEFT/RIGHT NEXT REST AREA ...km AHEAD,Rest Area Driver Reviver And Fatigue,REST_AREA_M_ON_LEFT_RIGHT_NEXT_REST_AREA_KM_AHEAD_TC1577.svg,2100x1597 mm,size from the drawing's overall width dimension (2100 mm); type: RIGHT,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1577.pdf"
TC1577,REST AREA ...m ON LEFT/RIGHT NEXT REST AREA ...km AHEAD,Rest Area Driver Reviver And Fatigue,REST_AREA_M_ON_LEFT_RIGHT_NEXT_REST_AREA_KM_AHEAD_VAR2_TC1577.svg,2100x1597 mm,size from the drawing's overall width dimension (2100 mm); type: RIGHT,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc1577.pdf"
TC9511,FATIGUE SIGN,Rest Area Driver Reviver And Fatigue,FATIGUE_SIGN_TC9511.svg,2700x1799 mm,size from the drawing's overall width dimension (2700 mm); type: SERVICE SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc9511.pdf"
TC9612,NO OVERNIGHT STAYS,Rest Area Driver Reviver And Fatigue,NO_OVERNIGHT_STAYS_TC9612.svg,1000x600 mm,size from the drawing's overall width dimension (1000 mm); type: GUIDE SIGN,"Original PDFs/TC signs/TC Signs_June 2026/rest area, driver reviver & fatigue/tc9612 link to G9-Q05 to rest area.pdf"
TC1709,ITS MESSAGE BOARD,Road Conditions,ITS_MESSAGE_BOARD_TC1709.svg,3700x4499 mm,size from the drawing's overall width dimension (3700 mm); triangulated CAD export unioned; type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/TC1709.pdf
TC1709,ITS MESSAGE BOARD,Road Conditions,ITS_MESSAGE_BOARD_VAR2_TC1709.svg,220x1167 mm,no size found on the sheet; drawn at 1:10 — check; type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/TC1709.pdf
TC1709,ITS MESSAGE BOARD,Road Conditions,ITS_MESSAGE_BOARD_VAR3_TC1709.svg,3700x250 mm,size from the drawing's overall width dimension (3700 mm); type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/TC1709.pdf
TC1802,MAIN SIGN BOARD,Road Conditions,MAIN_SIGN_BOARD_TC1802.svg,1900x1998 mm,size from the drawing's overall width dimension (1900 mm); type: ROAD RESTRICTION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/TC1802.pdf
TC2250,VMS MESSAGE BOARD (Sign Face) (Two destinations - single phone contact),Road Conditions,VMS_MESSAGE_BOARD_SIGN_FACE_TWO_DESTINATIONS_SINGLE_PHONE_CONTACT_TC2250.svg,3510x2100 mm,size from the drawing's overall height dimension (2100 mm); type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/TC2250.pdf
TC2250,VMS MESSAGE BOARD (Sign Face) (Two destinations - single phone contact),Road Conditions,VMS_MESSAGE_BOARD_SIGN_FACE_TWO_DESTINATIONS_SINGLE_PHONE_CONTACT_VAR2_TC2250.svg,3400x250 mm,size from the drawing's overall width dimension (3400 mm); type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/TC2250.pdf
TC2258,ROAD CONDITIONS,Road Conditions,ROAD_CONDITIONS_2_TC2258.svg,2300x962 mm,size from the drawing's overall width dimension (2300 mm); type: INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/TC2258.pdf
TC1073,STATIC MESSAGE BOARD (Sign Face),Road Conditions,STATIC_MESSAGE_BOARD_SIGN_FACE_TC1073.svg,4738x4500 mm,size from the drawing's overall height dimension (4500 mm); triangulated CAD export unioned; type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/Tc1073.pdf
TC1073,STATIC MESSAGE BOARD (Sign Face),Road Conditions,STATIC_MESSAGE_BOARD_SIGN_FACE_VAR2_TC1073.svg,3400x250 mm,size from the drawing's overall width dimension (3400 mm); type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/Tc1073.pdf
TC1074,MODULE DETAIL,Road Conditions,MODULE_DETAIL_TC1074.svg,200x68 mm,size from the drawing's overall width dimension (200 mm); type: ROAD GROSS LOAD LIMIT SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/Tc1074.pdf
TC1074,MODULE DETAIL,Road Conditions,MODULE_DETAIL_VAR2_TC1074.svg,1250x240 mm,size from the drawing's overall width dimension (1250 mm); type: ROAD GROSS LOAD LIMIT SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/Tc1074.pdf
TC1074,MODULE DETAIL,Road Conditions,MODULE_DETAIL_VAR3_TC1074.svg,1250x240 mm,size from the drawing's overall width dimension (1250 mm); type: ROAD GROSS LOAD LIMIT SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/Tc1074.pdf
TC1575,GRAVEL ROAD IMPASSABLE IN WET WEATHER STARTS IN ... km,Road Conditions,GRAVEL_ROAD_IMPASSABLE_IN_WET_WEATHER_STARTS_IN_KM_TC1575.svg,1800x1000 mm,size from the drawing's overall width dimension (1800 mm); type: WARNING SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/tc1575.pdf
TC1774,STATIC MESSAGE BOARD (Sign Face) (Two destinations - single contact),Road Conditions,STATIC_MESSAGE_BOARD_SIGN_FACE_TWO_DESTINATIONS_SINGLE_CONTACT_TC1774.svg,3510x2100 mm,size from the drawing's overall height dimension (2100 mm); type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/tc1774.pdf
TC1774,STATIC MESSAGE BOARD (Sign Face) (Two destinations - single contact),Road Conditions,STATIC_MESSAGE_BOARD_SIGN_FACE_TWO_DESTINATIONS_SINGLE_CONTACT_VAR2_TC1774.svg,3400x250 mm,size from the drawing's overall width dimension (3400 mm); type: TRAVELLER INFORMATION SIGN,Original PDFs/TC signs/TC Signs_June 2026/road conditions/tc1774.pdf
TC1624,"TIRED, DEAD, JUST LIKE THAT",Road Safety,TIRED_DEAD_JUST_LIKE_THAT_TC1624.svg,2400x1600 mm,size from the drawing's overall width dimension (2400 mm); type: ROAD SAFETY SIGN,Original PDFs/TC signs/TC Signs_June 2026/road safety/TC1624.pdf
TC1723,KEEP APART 2 CHEVRONS,Road Safety,KEEP_APART_2_CHEVRONS_TC1723.svg,3000x2397 mm,size from the drawing's overall width dimension (3000 mm); type: GUIDE SIGN,Original PDFs/TC signs/TC Signs_June 2026/road safety/TC1723.pdf
TC1723,KEEP APART 2 CHEVRONS,Road Safety,KEEP_APART_2_CHEVRONS_VAR2_TC1723.svg,469x281 mm,no size found on the sheet; drawn at 1:10 — check; type: GUIDE SIGN,Original PDFs/TC signs/TC Signs_June 2026/road safety/TC1723.pdf
